Event,Hit
9963,1
9964,0
9965,0
9966,0
9967,0
9968,0
9969,0
9970,1
9971,0
9972,0
9973,1
9974,1
9975,0
9976,1
9977,0
9978,0
9979,0
9980,0
9981,0
9982,1
9983,1
9984,0
9985,0
9986,0
9987,0
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,1
9996,0
9997,0
9998,1
9999,1
10000,0
10001,0
10002,0
10003,0
10004,0
10005,0
10006,0
10007,0
10008,0
10009,1
10010,1
10011,1
10012,0
10013,0
10014,1
10015,1
10016,0
10017,1
10018,1
10019,0
10020,0
10021,0
10022,0
10023,0
10024,1
10025,0
10026,0
10026,0
10027,0
10027,0
10028,1
10029,0
10030,1
10031,0
10032,0
10033,1
10034,0
10035,0
10036,1
10037,1
10038,1
10039,0
10040,0
10041,1
10042,0
10043,0
10044,1
10045,0
10046,0
10047,0
10048,1
10049,1
10050,0
10051,0
10052,1
10053,0
10054,0
10055,1
10056,0
10057,0
10058,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,1
10069,0
10070,0
10071,0
10072,0
10073,0
10074,0
10075,1
10076,0
10077,1
10078,0
10079,0
10080,0
10081,0
10082,1
10083,1
10084,0
10085,1
10086,0
10087,1
10088,0
10089,1
10090,1
10091,0
10092,1
10093,0
10094,0
10095,0
10096,1
10097,0
10098,1
10099,0
10100,0
10101,0
10102,1
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,0
10110,0
10111,0
10112,0
10113,1
10114,1
10115,1
10116,0
10117,0
10118,0
10119,0
10120,0
10120,0
10121,0
10122,0
10123,0
10123,0
10124,0
10125,1
10126,0
10127,0
10128,0
10129,0
10130,0
10131,0
10132,1
10133,0
10134,0
10135,1
10136,1
10137,1
10138,1
10139,0
10140,0
10141,0
10142,0
10143,0
10144,0
10145,0
10146,0
10147,0
10148,1
10149,0
10150,0
10151,1
10152,0
10153,1
10154,0
10155,0
10156,1
10157,1
10158,1
10159,0
10160,0
10161,0
10162,1
10163,0
10164,0
10165,1
10166,0
10167,0
10168,1
10169,1
10170,1
10171,0
10172,1
10173,1
10174,0
10175,1
10176,0
10177,1
10178,0
10179,1
10180,0
10181,1
10182,0
10183,0
10184,0
10185,0
10186,0
10187,1
10188,0
10189,0
10190,0
10191,0
10192,0
10193,0
10194,1
10195,1
10196,0
10197,0
10198,0
10199,1
10200,1
10201,0
10202,1
10203,0
10204,0
10204,1
10205,0
10206,0
10207,1
10208,0
10209,0
10210,0
10211,0
10212,1
10213,0
10214,0
10215,0
10216,0
10217,1
10218,1
10219,0
10220,1
10221,0
10221,1
10222,0
10223,1
10224,0
10225,1
10226,0
10227,0
10228,1
10229,0
10230,0
10231,0
10232,1
10233,1
10234,0
10235,0
10236,0
10237,0
10238,0
10239,0
10240,0
10241,0
10242,0
10243,0
10244,0
10245,1
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,1
10253,0
10254,0
10255,0
10256,0
10257,0
10258,0
10259,1
10260,0
10261,0
10261,0
10262,0
10263,0
10263,1
10264,1
10265,0
10266,0
10267,1
10268,0
10269,0
10270,0
10271,1
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,0
10280,0
10281,0
10282,1
10283,0
10284,0
10285,0
10286,0
10287,0
10288,1
10289,0
10290,0
10291,0
10291,0
10292,0
10293,0
10294,0
10295,0
10296,0
10297,0
10298,1
10299,0
10300,0
10301,0
10302,0
10303,0
10304,0
10304,0
10305,0
10306,0
10307,0
10308,0
10309,1
10310,0
10311,1
10312,1
10313,0
10314,0
10315,0
10316,0
10317,0
10318,0
10318,0
10319,0
10320,1
10321,0
10322,0
10323,0
10324,0
10325,0
10326,0
10327,1
10328,0
10329,0
10330,0
10331,0
10332,1
10333,1
10334,0
10335,0
10336,0
10337,0
10338,1
10339,0
10340,0
10341,0
10342,1
10343,0
10344,0
10345,1
10346,0
10347,0
10348,0
10349,0
10350,1
10351,0
10352,1
10353,0
10354,0
10355,0
10356,0
10357,0
10358,0
10359,1
10360,0
10361,0
10362,0
10363,1
10364,0
10365,1
10366,0
10367,0
10368,0
10369,1
10370,1
10371,1
10372,0
10373,0
10374,0
10374,0
10375,1
10376,1
10377,1
10378,0
10379,0
10380,0
10381,0
10382,1
10383,1
10384,1
10385,0
10386,1
10387,0
10388,1
10389,0
10390,0
10391,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,1
10397,1
10398,1
10399,1
10400,0
10401,0
10402,1
10403,0
10404,0
10405,0
10406,0
10407,0
10408,1
10409,0
10410,0
10411,0
10412,0
10413,1
10414,0
10415,0
10416,1
10417,0
10418,1
10419,0
10420,0
10421,1
10422,0
10423,0
10424,0
10425,0
10426,0
10427,1
10428,0
10429,1
10430,0
10431,0
10432,0
10433,1
10434,0
10435,0
10436,0
10437,0
10438,0
10439,1
10440,0
10441,1
10442,1
10443,0
10444,0
10445,1
10446,0
10447,0
10448,1
10449,0
10450,0
10451,0
10452,0
10453,1
10454,0
10455,0
10456,0
10457,0
10458,1
10459,1
10460,1
10461,0
10462,0
10463,0
10464,1
10465,0
10466,0
10467,0
10468,0
10469,1
10470,1
10471,0
10472,0
10473,1
10474,0
10475,0
10476,0
10477,0
10478,1
10479,0
10480,0
10481,0
10482,0
10483,1
10484,0
10485,0
10486,0
10487,0
10488,0
10489,0
10490,0
10491,0
10492,1
10493,0
10494,0
10495,1
10496,0
10497,1
10498,1
10499,1
10500,0
10501,0
10502,0
10503,0
10504,0
10505,0
10506,1
10507,1
10508,1
10509,0
10510,1
10511,0
10512,0
10513,0
10514,0
10515,0
10516,0
10517,0
10518,0
10519,0
10520,0
10521,1
10522,0
10523,0
10524,0
10525,1
10526,1
10527,1
10528,0
10529,0
10530,1
10531,0
10532,1
10533,0
10534,0
10535,1
10536,0
10537,0
10538,0
10539,0
10540,0
10541,0
10542,1
10543,1
10544,1
10545,0
10546,1
10547,1
10548,0
10549,0
10550,0
10551,0
10552,0
10553,0
10554,0
10555,0
10556,1
10557,0
10558,1
10559,1
10560,0
10561,1
10562,1
10563,0
10564,1
10565,1
10566,0
10567,0
10568,0
10569,0
10570,1
10571,0
10572,0
10573,0
10574,0
10575,0
10576,0
10577,0
10578,0
10579,1
10580,1
10581,0
10582,0
10583,0
10584,1
10585,0
10586,0
10587,0
10588,0
10589,1
10590,1
10591,1
10592,0
10593,0
10594,1
10595,0
10596,0
10597,0
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,1
10606,0
10607,0
10608,0
10609,0
10610,1
10611,0
10612,0
10613,1
10614,0
10615,0
10616,0
10617,0
10618,0
10619,0
10620,0
10621,1
10622,1
10623,0
10624,1
10625,0
10626,1
10627,0
10628,0
10629,1
10630,1
10631,0
10632,0
10633,0
10634,1
10635,0
10636,0
10637,0
10638,1
10639,0
10640,1
10641,1
10642,0
10643,0
10644,1
10645,1
10646,0
10647,0
10647,0
10648,1
10649,0
10650,1
10651,1
10652,1
10653,0
10654,0
10655,0
10656,1
10657,0
10658,0
10659,1
10660,0
10661,1
10662,0
10663,0
10664,0
10665,0
10666,0
10667,0
10668,0
10669,0
10669,0
10670,0
10671,1
10672,1
10673,1
10674,1
10675,0
10676,1
10677,0
10678,0
10679,1
10680,0
10681,0
10682,1
10683,0
10684,1
10685,0
10686,0
10687,0
10688,0
10689,0
10690,1
10691,0
10692,1
10693,0
10694,0
10695,0
10696,0
10697,1
10698,0
10699,1
10700,1
10701,0
10702,0
10703,0
10703,1
10704,0
10705,0
10706,0
10707,0
10708,0
10709,1
10710,0
10711,0
10712,0
10713,0
10714,0
10714,0
10715,1
10716,0
10717,1
10718,0
10719,0
10720,0
10721,0
10722,0
10723,0
10724,1
10725,0
10726,0
10727,0
10728,0
10729,0
10730,0
10731,1
10732,0
10733,0
10734,0
10735,0
10736,1
10737,0
10738,0
10739,1
10740,0
10741,1
10742,0
10742,1
10743,0
10744,0
10745,0
10746,0
10747,0
10748,1
10749,0
10750,0
10751,1
10752,0
10753,1
10754,0
10755,0
10756,0
10757,0
10758,0
10759,0
10760,0
10761,0
10762,0
10763,0
10764,0
10765,1
10766,0
10767,0
10768,1
10769,1
10770,0
10771,0
10772,0
10773,0
10774,0
10775,1
10776,0
10777,1
10778,0
10779,0
10780,0
10781,0
10782,0
10783,0
10784,1
10785,0
10786,0
10787,0
10788,0
10789,0
10790,0
10791,0
10792,0
10793,0
10794,1
10795,0
10796,0
10797,0
10798,1
10799,0
10800,0
10801,0
10802,1
10803,0
10804,0
10805,0
10806,1
10807,0
10808,0
10809,1
10810,1
10811,0
10812,0
10813,1
10814,1
10815,0
10816,1
10817,0
10818,0
10819,0
10820,0
10821,1
10822,1
10823,1
10824,0
10825,0
10826,1
10827,0
10828,0
10829,0
10830,0
10831,0
10832,0
10833,1
10834,1
10835,0
10836,0
10836,1
10837,1
10838,1
10839,1
10840,0
10841,0
10842,0
10843,1
10844,0
10845,1
10846,0
10847,0
10848,0
10849,0
10849,0
10850,0
10851,1
10852,0
10853,0
10854,0
10855,0
10856,0
10857,1
10858,0
10859,0
10860,0
10861,0
10862,0
10863,0
10864,0
10865,0
10866,0
10867,0
10868,0
10869,0
10870,0
10871,0
10872,1
10873,0
10874,0
10875,0
10876,1
10877,0
10878,1
10879,1
10880,0
10881,0
10882,1
10883,1
10884,0
10885,1
10886,0
10887,0
10888,0
10889,0
10890,0
10891,0
10892,0
10893,0
10894,0
10895,0
10896,0
10897,0
10898,0
10899,0
10900,0
10901,1
10902,0
10903,0
10904,1
10905,0
10906,0
10907,0
10908,0
10909,1
10910,0
10911,1
10912,1
10913,1
10914,0
10915,0
10916,0
10917,1
10918,1
10919,0
10920,0
10921,0
10922,0
10923,0
10924,1
10925,0
10926,0
10927,0
10928,1
10929,0
10930,0
10931,0
10932,0
10933,0
10934,0
10935,0
10936,0
10937,0
10938,0
10939,0
10940,0
10941,0
10942,0
10943,1
10944,0
10945,1
10946,1
10947,0
10948,0
10949,0
10950,0
10951,0
10952,0
10953,0
10954,0
10955,0
10956,0
10957,1
10958,1
10959,0
10960,0
10961,0
10962,0
10963,0
10964,0
10965,0
10966,1
10967,0
10968,0
10969,0
10970,0
10971,1
10972,0
10973,0
10974,0
10974,0
10975,0
10976,0
10977,1
10978,0
10979,0
10980,0
10981,1
10982,0
10983,0
10984,0
10985,1
10986,1
10987,0
10988,0
10989,0
10990,1
10991,0
10992,1
10993,0
10994,0
10995,0
10996,0
10997,1
10998,0
10999,0
11000,0
11001,1
11002,0
11003,0
11004,0
11005,0
11006,0
11007,1
11008,0
11009,0
11010,0
11011,1
11012,0
11013,1
11014,0
11015,0
11016,0
11017,1
11018,1
11019,0
11020,0
11021,0
11022,0
11023,0
11024,0
11025,0
11026,1
11027,0
11028,1
11029,0
11030,0
11031,0
11032,0
11033,0
11034,1
11035,0
11036,0
11037,0
11037,0
11038,0
11039,0
11040,1
11041,0
11042,1
11043,0
11044,0
11045,0
11045,0
11046,0
11047,0
11048,0
11049,0
11050,1
11051,0
11052,0
11053,0
11054,0
11055,0
11056,0
11057,0
11058,0
11059,0
11060,1
11061,0
11062,0
11063,1
11064,0
11065,0
11066,0
11067,0
11068,0
11069,1
11070,0
11071,1
11072,1
11073,1
11074,0
11075,0
11076,0
11077,0
11078,1
11079,0
11080,0
11081,0
11082,1
11083,0
11084,0
11085,0
11086,0
11087,0
11088,0
11089,1
11090,0
11091,0
11092,1
11093,1
11094,0
11095,1
11096,0
11097,1
11098,0
11098,0
11099,1
11100,0
11101,0
11102,0
11103,0
11104,1
11105,1
11106,0
11107,0
11108,0
11109,0
11110,0
11111,0
11112,0
11113,1
11114,1
11115,0
11116,0
11117,1
11118,0
11119,0
11120,0
11121,0
11122,1
11123,0
11124,1
11125,0
11126,0
11127,0
11128,0
11129,0
11130,0
11131,1
11132,1
11133,1
11134,0
11135,0
11136,0
11137,0
11138,0
11139,1
11140,1
11141,1
11142,1
11143,0
11144,0
11145,0
11146,1
11147,0
11148,1
11149,0
11150,1
11151,0
11152,0
11153,0
11154,0
11155,0
11156,1
11157,1
11158,0
11159,0
11160,1
11161,1
11162,0
11163,1
11164,0
11165,1
11166,1
11167,0
11168,1
11169,0
11170,0
11171,0
11172,0
11173,1
11174,0
11175,0
11176,0
11177,0
11178,0
11179,0
11180,0
11181,0
11182,0
11183,0
11184,0
11185,1
11186,0
11187,0
11188,0
11189,0
11190,1
11191,0
11192,0
11193,1
11194,0
11195,0
11196,0
11197,0
11198,1
11199,0
11200,0
11201,1
11202,0
11203,0
11204,0
11205,0
11206,0
11207,0
11208,0
11209,0
11210,1
11211,0
11212,1
11213,0
11213,0
11214,1
11215,1
11216,0
11217,1
11218,1
11219,1
11220,1
11221,1
11222,0
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,1
11230,0
11231,1
11232,0
11233,0
11234,1
11235,1
11236,0
11237,0
11238,0
11239,0
11240,1
11241,1
11242,0
11243,0
11244,0
11245,0
11246,0
11247,0
11248,1
11249,0
11250,0
11251,0
11252,0
11253,0
11254,0
11255,0
11256,0
11257,0
11258,1
11259,0
11260,0
11261,1
11262,0
11263,0
11264,0
11265,0
11266,0
11267,1
11268,0
11269,0
11270,1
11271,1
11272,0
11273,0
11274,0
11275,1
11276,1
11277,1
11278,0
11279,0
11280,0
11281,0
11282,1
11283,0
11284,1
11285,0
11286,1
11287,1
11288,0
11289,0
11290,0
11291,1
11292,0
11293,1
11294,0
11295,0
11296,0
11297,1
11298,0
11299,1
11300,0
11301,1
11302,1
11303,0
11304,0
11305,0
11306,0
11307,0
11308,0
11309,0
11310,0
11311,1
11312,0
11313,0
11314,0
11315,0
11316,0
11317,0
11318,0
11319,0
11320,1
11321,0
11322,1
11323,0
11324,0
11325,1
11326,1
11327,0
11328,1
11329,0
11330,1
11331,1
11332,0
11333,1
11334,1
11335,0
11336,1
11337,0
11338,0
11339,1
11340,1
11341,0
11342,0
11343,1
11344,0
11345,1
11346,1
11347,0
11348,0
11349,0
11350,0
11351,1
11352,0
11353,1
11354,0
11355,0
11356,0
11357,0
11358,1
11359,1
11360,0
11361,0
11362,0
11363,1
11364,0
11365,0
11365,0
11366,0
11367,0
11368,0
11369,0
11370,0
11371,0
11372,0
11373,1
11374,1
11375,0
11376,0
11377,0
11378,1
11379,0
11380,0
11381,0
11382,0
11383,0
11384,0
11385,1
11386,0
11387,0
11387,0
11388,1
11389,0
11390,1
11391,0
11392,1
11393,0
11394,0
11395,1
11396,0
11397,0
11398,0
11399,0
11399,0
11400,1
11401,1
11402,0
11403,1
11404,1
11405,0
11406,1
11407,0
11408,0
11409,1
11410,0
11411,0
11412,1
11413,0
11414,0
11415,0
11416,0
11417,1
11418,1
11419,0
11420,0
11421,0
11422,1
11423,0
11424,0
11425,0
11426,0
11427,0
11428,0
11429,0
11430,0
11431,0
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,1
11439,0
11440,1
11441,0
11442,1
11443,0
11444,0
11445,0
11446,0
11447,0
11448,1
11449,1
11450,0
11451,0
11452,0
11453,0
11454,1
11455,0
11456,0
11457,0
11458,0
11459,1
11460,0
11461,0
11462,0
11463,1
11464,0
11465,0
11465,0
11466,1
11467,0
11468,0
11469,0
11470,0
11471,0
11472,1
11473,0
11474,0
11475,0
11476,0
11477,0
11478,0
11479,1
11480,1
11481,0
11482,0
11483,0
11484,1
11485,0
11486,1
11487,0
11488,0
11489,0
11490,0
11491,0
11492,0
11493,0
11494,1
11495,0
11496,0
11497,0
11498,0
11499,0
11500,0
11501,0
11502,1
11503,1
11504,0
11505,0
11506,0
11507,1
11508,1
11509,0
11510,0
11511,1
11512,0
11513,0
11514,0
11515,0
11516,0
11517,0
11518,0
11519,0
11519,0
11520,0
11521,0
11522,0
11523,0
11524,1
11525,0
11526,0
11527,1
11528,1
11529,0
11530,1
11531,1
11532,0
11533,0
11534,0
11535,0
11536,0
11537,0
11538,0
11538,0
11539,1
11540,1
11541,0
11542,1
11543,0
11544,1
11545,0
11546,1
11547,0
11548,0
11549,0
11550,0
11551,1
11552,0
11553,0
11554,0
11555,1
11556,1
11557,1
11558,1
11559,0
11560,0
11561,0
11562,0
11563,1
11564,0
11565,0
11566,0
11567,0
11568,0
11569,1
11570,0
11571,0
11572,1
11573,0
11574,0
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11580,0
11581,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,0
11590,0
11590,0
11591,1
11592,1
11593,0
11594,1
11595,1
11596,0
11597,1
11598,0
11599,1
11600,0
11601,1
11602,0
11603,1
11604,0
11605,0
11606,0
11607,0
11608,0
11609,0
11610,0
11611,1
11612,0
11613,0
11614,1
11615,1
11616,1
11617,1
11618,0
11619,1
11620,1
11621,1
11622,1
11623,0
11624,0
11625,0
11626,0
11627,0
11628,1
11629,1
11630,1
11631,0
11632,1
11633,0
11634,1
11635,0
11636,0
11637,0
11638,0
11639,1
11640,0
11641,1
11642,0
11643,0
11644,0
11645,0
11646,0
11647,0
11648,0
11649,1
11650,1
11651,0
11652,0
11653,0
11654,1
11655,0
11656,0
11657,0
11658,1
11659,0
11660,0
11661,0
11662,0
11663,0
11664,0
11665,0
11666,0
11667,0
11668,0
11669,0
11670,0
11671,0
11672,0
11673,1
11674,0
11675,1
11676,0
11677,1
11678,0
11679,0
11680,0
11681,0
11682,0
11683,0
11684,0
11685,0
11686,0
11687,1
11688,0
11689,0
11690,1
11691,0
11692,0
11693,0
11694,0
11695,1
11696,0
11697,0
11698,0
11699,0
11700,0
11701,0
11702,1
11703,0
11704,0
11705,1
11706,0
11707,1
11708,0
11709,0
11709,0
11710,0
11711,0
11712,0
11713,1
11714,0
11715,0
11716,0
11717,0
11718,0
11719,0
11720,1
11721,0
11722,1
11723,0
11724,0
11725,1
11726,0
11727,0
11727,1
11728,0
11729,0
11729,1
11730,0
11731,1
11732,0
11733,1
11734,1
11735,0
11736,1
11737,0
11738,0
11739,0
11740,0
11741,1
11742,0
11743,1
11744,1
11745,0
11746,1
11747,1
11748,0
11749,1
11750,0
11751,1
11752,0
11753,0
11754,0
11755,1
11756,1
11757,1
11758,0
11759,1
11760,0
11761,1
11762,0
11763,0
11764,0
11765,1
11766,0
11767,0
11768,1
11769,1
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,0
11777,1
11778,0
11779,0
11780,0
11781,0
11782,0
11783,1
11784,1
11785,0
11786,0
11787,0
11788,1
11789,0
11790,1
11791,0
11792,0
11793,0
11794,1
11795,1
11796,1
11797,1
11798,0
11799,0
11799,0
11800,0
11801,0
11802,1
11803,1
11804,1
11805,0
11806,0
11807,1
11808,0
11809,0
11810,0
11811,0
11812,0
11813,1
11814,1
11815,1
11816,0
11817,0
11818,0
11819,0
11820,0
11821,0
11822,1
11823,0
11824,0
11825,0
11826,0
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,0
11834,0
11834,0
11835,1
11836,0
11837,1
11838,0
11839,0
11839,1
11840,1
11841,0
11842,0
11843,0
11844,0
11845,0
11846,0
11847,1
11848,0
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,1
11856,0
11857,0
11858,0
11859,0
11860,1
11861,0
11862,0
11863,0
11864,0
11864,0
11865,1
11866,0
11867,1
11868,0
11869,0
11870,0
11871,1
11872,0
11873,0
11874,0
11875,0
11876,0
11877,0
11878,1
11879,1
11880,0
11881,1
11882,1
11883,0
11884,0
11885,1
11886,0
11887,0
11888,0
11889,1
11890,1
11891,1
11892,1
11893,0
11894,0
11894,0
11895,0
11896,0
11897,0
11898,1
11899,0
11900,1
11901,1
11902,0
11903,0
11904,0
11905,0
11906,0
11907,0
11908,0
11908,0
11909,0
11910,0
11910,0
11911,1
11912,1
11913,0
11914,0
11915,1
11916,0
11917,1
11918,1
11919,0
11920,0
11921,1
11922,1
11923,0
11924,1
11925,1
11926,0
11927,0
11928,0
11929,0
11930,0
11931,1
11932,0
11933,0
11934,0
11935,0
11936,0
11937,1
11938,0
11939,1
11940,0
11941,0
11942,1
11943,0
11944,1
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,1
11952,1
11953,0
11953,0
11954,1
11955,1
11956,0
11957,1
11958,0
11959,0
11960,0
11961,1
11962,1
11963,0
11964,0
11965,1
11966,0
11967,1
11968,0
11969,1
11970,0
11971,1
11972,0
11973,0
11974,0
11975,0
11976,1
11977,1
11978,0
11979,0
11980,0
11981,1
11982,1
11983,0
11984,0
11985,0
11986,0
11987,1
11988,0
11989,1
11990,0
11991,1
11992,0
11993,0
11994,0
11995,1
11996,0
11997,1
11998,1
11999,0
12000,0
12001,1
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,1
12009,0
12010,1
12011,0
12012,1
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,0
12020,0
12021,0
12022,0
12023,0
12024,1
12025,0
12026,0
12027,1
12028,1
12029,0
12030,0
12031,0
12032,1
12033,1
12034,0
12035,1
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,0
12044,0
12045,1
12046,0
12047,1
12048,0
12049,0
12050,0
12051,1
12052,0
12053,0
12054,1
12055,0
12056,1
12057,0
12058,0
12059,0
12060,0
12061,1
12062,0
12063,1
12064,1
12065,0
12066,0
12067,0
12068,0
12069,1
12070,1
12071,0
12072,0
12073,0
12074,1
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,1
12084,0
12085,0
12086,1
12087,0
12088,1
12089,0
12090,0
12091,0
12092,1
12093,0
12094,0
12095,0
12096,0
12097,0
12098,1
12099,0
12100,0
12101,0
12102,0
12103,1
12104,1
12105,0
12106,1
12107,0
12108,1
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,1
12118,0
12119,0
12120,1
12121,0
12122,0
12123,0
12124,0
12125,0
12126,1
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,1
12134,0
12135,1
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,1
12143,0
12144,1
12145,1
12146,0
12147,0
12148,1
12149,1
12150,1
12151,0
12152,0
12153,0
12154,0
12155,1
12156,0
12157,1
12158,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,1
12166,0
12166,0
12167,1
12168,0
12169,1
12170,0
12171,0
12172,0
12173,1
12174,1
12175,0
12176,1
12177,0
12178,1
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,1
12187,0
12188,1
12189,0
12190,0
12191,1
12192,0
12193,0
12194,0
12195,0
12196,0
12196,0
12197,1
12198,1
12199,0
12200,0
12201,1
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,0
12210,1
12211,0
12212,1
12213,0
12214,0
12215,0
12216,0
12217,0
12218,1
12219,0
12220,0
12221,1
12222,0
12222,0
12223,0
12224,1
12225,0
12226,1
12227,0
12228,0
12229,0
12230,0
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,1
12238,0
12239,0
12240,1
12241,0
12242,0
12243,1
12244,0
12245,0
12246,1
12247,1
12248,0
12249,1
12250,0
12251,0
12252,0
12253,1
12254,1
12255,1
12256,0
12257,1
12258,1
12259,1
12260,0
12261,0
12262,1
12263,1
12264,0
12265,0
12266,1
12267,1
12268,1
12269,0
12270,1
12271,0
12272,0
12273,0
12274,1
12275,0
12276,0
12276,0
12277,0
12278,0
12279,0
12280,0
12281,1
12282,0
12283,1
12284,0
12285,0
12286,0
12287,1
12288,0
12289,0
12290,1
12291,1
12292,0
12293,0
12294,0
12295,0
12296,0
12297,0
12298,0
12299,0
12300,1
12301,1
12302,1
12303,0
12304,0
12305,1
12306,0
12307,0
12308,0
12309,1
12310,1
12311,0
12312,0
12313,0
12314,0
12315,0
12316,1
12317,1
12318,0
12319,0
12320,0
12321,0
12322,1
12323,0
12324,0
12325,0
12326,0
12327,1
12328,0
12329,0
12330,0
12331,1
12332,0
12333,1
12334,0
12335,0
12336,1
12337,1
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,1
12345,1
12346,0
12347,0
12348,0
12349,0
12350,0
12351,1
12352,0
12353,0
12354,0
12355,0
12356,1
12357,1
12358,1
12359,0
12359,0
12360,1
12361,0
12362,1
12363,0
12364,0
12365,0
12366,0
12367,1
12368,0
12369,1
12370,1
12371,1
12372,0
12373,1
12374,0
12375,0
12376,0
12377,0
12378,0
12379,0
12380,1
12381,0
12382,0
12383,1
12384,0
12385,0
12386,0
12386,1
12387,0
12388,1
12389,0
12390,1
12391,1
12392,1
12393,1
12394,1
12395,0
12396,1
12397,1
12398,0
12399,0
12400,0
12401,1
12402,0
12403,0
12404,0
12405,0
12406,0
12407,0
12408,0
12409,0
12410,1
12411,0
12412,0
12413,0
12414,1
12415,1
12416,1
12417,0
12418,0
12419,1
12420,0
12421,0
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,1
12431,1
12432,0
12433,0
12434,0
12435,1
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,0
12447,1
12448,0
12448,0
12449,1
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,1
12458,0
12459,0
12460,1
12461,0
12462,0
12463,1
12464,0
12465,1
12466,1
12467,1
12468,1
12469,0
12470,0
12471,0
12472,1
12473,1
12474,1
12475,0
12476,1
12477,0
12478,0
12479,0
12480,0
12481,1
12482,0
12483,0
12484,0
12485,0
12486,0
12487,1
12488,1
12489,0
12490,1
12491,0
12492,1
12493,0
12494,1
12495,0
12496,1
12497,0
12498,0
12499,1
12500,0
12501,1
12502,0
12503,1
12504,0
12505,0
12506,1
12507,0
12508,1
12509,0
12510,0
12511,1
12512,1
12513,0
12514,0
12515,0
12516,0
12517,1
12518,0
12519,0
12520,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,0
12526,0
12527,1
12528,1
12529,0
12530,0
12531,0
12532,0
12533,1
12534,0
12535,0
12536,0
12537,1
12538,0
12539,1
12540,1
12541,0
12542,0
12543,0
12544,0
12545,1
12546,0
12547,1
12548,0
12549,0
12550,0
12551,0
12552,1
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,1
12565,0
12566,1
12567,0
12568,1
12569,0
12570,0
12571,0
12572,0
12573,1
12574,0
12575,0
12576,0
12577,0
12578,0
12579,1
12580,1
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,1
12594,0
12595,0
12596,1
12597,1
12598,0
12599,0
12600,1
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12608,0
12609,1
12610,1
12611,0
12612,0
12613,0
12613,1
12614,0
12615,1
12616,1
12617,0
12618,1
12619,0
12620,0
12621,0
12622,0
12623,0
12624,1
12625,0
12626,0
12627,0
12628,1
12629,0
12630,1
12631,0
12632,0
12633,0
12634,1
12635,1
12636,0
12637,0
12638,0
12639,0
12640,0
12641,1
12642,0
12643,0
12644,0
12645,0
12646,1
12647,1
12648,0
12649,0
12650,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,1
12656,0
12657,0
12658,0
12658,0
12659,1
12660,0
12661,0
12662,0
12663,0
12664,0
12665,0
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,1
12677,0
12678,0
12679,0
12680,0
12681,0
12682,0
12683,0
12684,0
12685,0
12686,0
12687,0
12688,0
12689,1
12690,1
12691,1
12692,1
12693,0
12694,0
12695,0
12696,0
12697,1
12698,0
12699,0
12700,1
12701,0
12702,0
