Event,Hit
57013,0
57014,0
57014,0
57015,0
57016,1
57017,0
57018,0
57019,1
57020,0
57021,1
57022,0
57023,0
57024,0
57025,0
57026,0
57027,0
57028,1
57029,1
57030,0
57030,0
57031,1
57032,0
57033,0
57034,1
57035,0
57036,0
57037,0
57038,0
57039,1
57040,0
57041,1
57042,1
57043,0
57044,1
57045,1
57046,0
57047,1
57048,1
57049,0
57050,0
57051,0
57052,0
57053,1
57054,0
57055,1
57056,1
57057,0
57058,1
57059,1
57060,1
57061,0
57062,0
57063,0
57064,0
57065,0
57066,0
57067,1
57068,0
57069,1
57070,0
57071,0
57072,1
57073,0
57074,1
57075,0
57076,0
57077,1
57078,1
57079,0
57080,1
57081,0
57082,0
57083,1
57084,0
57085,0
57086,1
57087,0
57088,0
57089,0
57090,1
57091,0
57092,0
57093,0
57094,0
57095,0
57096,1
57097,1
57098,0
57099,0
57100,1
57101,1
57102,0
57103,0
57104,1
57105,0
57106,1
57107,0
57108,1
57109,0
57110,1
57111,0
57112,0
57113,0
57114,0
57115,0
57116,0
57117,1
57118,0
57119,0
57120,0
57121,1
57122,1
57123,1
57124,0
57125,0
57126,0
57127,1
57128,0
57129,0
57130,0
57131,0
57132,0
57133,0
57134,0
57135,1
57136,0
57137,0
57138,0
57139,1
57140,0
57141,1
57142,0
57143,0
57144,0
57145,0
57146,0
57147,0
57147,0
57148,0
57149,1
57150,1
57151,0
57152,0
57153,0
57154,0
57155,0
57156,0
57157,0
57158,0
57159,0
57160,0
57161,0
57162,0
57163,1
57164,0
57165,0
57166,1
57167,1
57168,1
57169,1
57170,0
57171,0
57171,0
57172,1
57173,0
57174,0
57175,0
57176,0
57177,0
57178,1
57179,0
57180,1
57181,1
57182,1
57183,0
57184,1
57185,1
57186,0
57187,0
57188,1
57189,0
57190,0
57191,1
57192,1
57193,0
57194,0
57195,0
57196,0
57197,0
57198,0
57199,0
57200,0
57201,1
57202,0
57203,1
57204,1
57205,0
57206,0
57207,0
57208,1
57209,1
57210,0
57211,0
57212,0
57213,0
57214,0
57215,1
57216,0
57217,0
57218,0
57219,1
57220,1
57221,0
57222,1
57223,1
57224,1
57225,0
57226,1
57227,1
57228,0
57229,1
57230,1
57231,1
57232,0
57233,0
57234,1
57235,0
57236,0
57237,0
57238,1
57239,1
57240,0
57241,0
57242,1
57243,0
57244,1
57245,0
57246,0
57247,0
57247,0
57248,1
57249,1
57250,1
57251,0
57252,0
57253,1
57254,0
57255,1
57256,1
57257,1
57258,1
57259,0
57260,0
57261,1
57262,0
57263,1
57264,1
57265,1
57266,0
57267,0
57268,1
57269,1
57270,1
57271,0
57272,1
57273,1
57274,1
57275,1
57276,1
57277,0
57278,0
57279,0
57280,0
57281,1
57282,0
57283,1
57284,1
57285,0
57285,0
57286,0
57287,1
57288,0
57289,0
57290,1
57291,1
57292,0
57293,0
57294,1
57295,0
57296,1
57297,1
57298,0
57299,1
57300,1
57301,1
57302,0
57303,0
57304,1
57305,1
57306,0
57307,0
57308,0
57309,0
57310,1
57311,1
57312,0
57313,1
57314,0
57315,1
57316,0
57317,1
57318,0
57319,0
57320,0
57321,1
57322,0
57323,1
57324,0
57325,0
57326,0
57327,1
57328,1
57329,0
57330,1
57331,0
57332,0
57333,1
57334,0
57335,0
57336,0
57337,0
57338,1
57339,1
57340,1
57341,0
57342,0
57343,1
57344,1
57345,0
57346,1
57347,1
57348,0
57349,0
57350,0
57351,0
57352,1
57353,1
57354,0
57355,1
57356,0
57357,1
57358,0
57359,0
57360,0
57361,0
57362,1
57363,0
57364,1
57365,0
57366,0
57367,0
57368,0
57369,1
57370,0
57371,0
57372,1
57373,0
57374,0
57375,0
57376,0
57377,1
57378,0
57379,1
57380,0
57381,0
57382,0
57383,0
57384,1
57385,0
57386,1
57387,1
57388,1
57389,0
57390,1
57391,1
57392,1
57393,1
57394,0
57394,1
57395,0
57396,1
57397,1
57398,0
57399,0
57400,0
57401,0
57402,1
57403,1
57404,0
57405,0
57406,0
57407,1
57408,1
57409,0
57410,1
57411,0
57412,1
57413,0
57414,1
57415,0
57416,0
57417,1
57418,0
57419,1
57420,0
57421,0
57422,0
57423,0
57424,0
57425,0
57426,0
57427,0
57428,0
57429,0
57430,0
57431,0
57432,0
57433,0
57434,1
57435,1
57436,0
57437,0
57438,1
57439,1
57440,1
57441,1
57442,1
57443,0
57444,0
57445,1
57446,1
57447,1
57448,0
57449,1
57450,1
57451,0
57452,1
57453,0
57454,0
57455,1
57456,0
57457,0
57458,0
57459,0
57459,0
57460,1
57461,0
57462,0
57463,1
57464,0
57465,1
57466,1
57467,0
57468,1
57469,1
57470,1
57471,0
57472,0
57473,0
57474,1
57475,1
57476,0
57477,1
57478,0
57479,0
57480,1
57481,0
57482,1
57483,1
57484,0
57485,1
57486,0
57487,0
57488,1
57489,1
57490,0
57490,0
57491,0
57492,0
57493,0
57494,0
57495,0
57496,1
57497,1
57498,0
57498,1
57499,0
57500,0
57501,0
57502,0
57503,0
57504,1
57505,0
57506,1
57507,0
57508,0
57509,0
57510,0
57510,0
57511,1
57512,0
57513,0
57514,1
57515,0
57516,0
57517,0
57518,1
57519,1
57520,0
57521,1
57522,1
57523,0
57524,0
57525,0
57526,0
57527,0
57528,0
57529,0
57530,0
57531,0
57532,0
57533,1
57534,1
57535,0
57536,0
57537,0
57538,0
57539,0
57540,0
57541,0
57542,0
57543,0
57544,1
57545,1
57546,1
57547,1
57548,1
57549,1
57550,0
57551,0
57552,1
57553,0
57553,1
57554,1
57555,1
57556,1
57557,0
57558,1
57559,1
57560,0
57561,0
57562,0
57563,0
57564,0
57565,0
57566,1
57567,0
57568,1
57569,0
57570,0
57571,0
57571,0
57572,1
57573,1
57574,0
57575,1
57576,1
57577,1
57578,1
57579,1
57580,0
57581,0
57582,0
57583,0
57584,1
57585,0
57586,0
57587,0
57588,1
57589,1
57590,1
57591,0
57592,1
57593,1
57594,1
57595,0
57596,0
57597,1
57598,0
57598,1
57599,0
57600,1
57601,0
57602,0
57603,0
57604,0
57605,0
57606,1
57607,0
57608,1
57609,1
57610,0
57611,1
57612,0
57613,1
57614,1
57615,1
57616,1
57617,0
57618,1
57619,1
57620,0
57621,0
57622,0
57623,1
57624,0
57625,1
57626,0
57627,0
57628,1
57629,1
57630,0
57631,0
57632,1
57633,1
57634,1
57635,0
57636,1
57637,1
57638,1
57639,0
57640,1
57641,0
57642,0
57643,1
57644,0
57645,1
57646,1
57647,1
57648,0
57649,0
57650,0
57651,0
57652,0
57653,1
57654,0
57655,1
57656,0
57657,0
57658,0
57659,0
57660,1
57661,0
57662,0
57663,1
57664,1
57665,0
57666,1
57667,0
57668,1
57669,0
57670,0
57671,0
57672,0
57673,1
57674,1
57675,0
57676,0
57677,1
57678,1
57679,1
57680,0
57681,0
57682,0
57683,0
57684,0
57685,1
57686,0
57687,0
57688,1
57689,0
57690,1
57691,0
57692,0
57693,0
57694,0
57695,0
57696,0
57697,0
57698,1
57699,0
57700,0
57700,0
57701,1
57702,0
57703,0
57704,0
57705,0
57706,1
57707,0
57708,0
57709,1
57710,0
57711,0
57712,0
57713,0
57714,0
57715,1
57716,0
57717,1
57718,0
57719,0
57720,0
57721,0
57722,0
57723,1
57724,0
57725,1
57726,1
57727,1
57728,0
57729,0
57730,0
57731,1
57732,1
57733,0
57734,0
57735,0
57736,1
57737,0
57738,0
57739,0
57740,1
57741,0
57742,1
57743,1
57744,0
57745,0
57745,0
57746,0
57747,0
57748,0
57749,1
57750,1
57751,0
57752,0
57753,1
57754,0
57754,1
57755,0
57756,0
57757,0
57758,0
57759,0
57760,0
57761,0
57762,0
57763,1
57764,0
57765,1
57766,0
57767,0
57768,0
57769,0
57770,0
57771,1
57772,0
57773,1
57774,0
57775,1
57776,1
57777,0
57778,0
57779,1
57780,0
57781,1
57782,0
57783,0
57784,0
57785,1
57786,0
57787,0
57788,1
57789,0
57790,1
57791,0
57792,0
57793,0
57794,1
57795,1
57796,0
57797,1
57798,0
57799,1
57800,1
57801,0
57802,0
57803,0
57804,0
57805,0
57806,1
57807,0
57808,0
57809,0
57810,1
57811,1
57812,0
57813,0
57814,1
57815,1
57816,1
57817,1
57818,0
57819,0
57820,1
57821,1
57822,1
57823,1
57824,1
57825,0
57826,0
57827,1
57828,1
57829,0
57830,0
57831,0
57832,0
57833,0
57834,0
57835,1
57836,0
57837,0
57838,0
57839,0
57840,1
57841,0
57842,0
57843,0
57844,0
57845,0
57846,1
57847,0
57848,0
57849,1
57850,0
57851,1
57852,0
57853,1
57854,1
57855,1
57856,0
57857,0
57858,0
57859,0
57860,0
57860,0
57861,1
57862,0
57863,0
57864,1
57865,1
57866,0
57867,0
57868,0
57869,1
57870,1
57871,1
57872,1
57873,1
57874,1
57875,0
57876,0
57877,0
57878,0
57879,0
57880,0
57881,1
57882,0
57883,1
57884,1
57885,0
57886,0
57887,0
57888,0
57889,1
57890,0
57891,0
57892,1
57893,0
57894,0
57895,1
57896,0
57897,0
57898,0
57899,0
57900,0
57901,1
57902,1
57903,1
57904,0
57905,1
57906,0
57907,0
57908,1
57909,0
57910,0
57911,0
57912,0
57913,0
57914,1
57915,1
57916,0
57917,0
57918,1
57919,0
57920,0
57921,1
57922,0
57923,1
57924,1
57925,1
57926,1
57927,1
57928,1
57929,0
57930,0
57931,0
57932,1
57933,0
57934,0
57935,0
57936,0
57937,0
57938,1
57939,0
57940,1
57941,1
57942,0
57943,0
57944,0
57945,0
57946,0
57947,0
57948,1
57949,1
57950,0
57951,0
57952,0
57953,1
57954,1
57955,1
57956,0
57957,0
57958,1
57959,1
57960,0
57961,1
57962,0
57963,1
57964,1
57965,0
57966,0
57967,0
57968,0
57969,0
57970,1
57971,1
57972,1
57973,1
57974,0
57975,0
57976,0
57976,0
57977,0
57978,0
57979,0
57980,0
57981,0
57982,0
57983,1
57984,1
57985,1
57986,0
57987,1
57988,0
57989,0
57990,0
57991,1
57992,0
57993,0
57994,0
57995,0
57996,0
57997,0
57998,0
57999,0
58000,0
58001,0
58002,1
58003,0
58004,1
58005,0
58006,1
58007,0
58008,0
58009,0
58010,0
58011,1
58012,0
58013,0
58014,0
58015,0
58016,0
58017,0
58018,0
58019,0
58020,0
58021,0
58022,0
58023,1
58024,0
58025,0
58026,0
58027,0
58028,1
58029,1
58030,1
58031,1
58032,0
58033,1
58034,1
58035,0
58036,1
58037,0
58038,1
58039,0
58040,0
58041,0
58042,1
58043,1
58044,0
58045,0
58046,0
58047,0
58048,0
58048,0
58049,0
58050,0
58051,0
58052,0
58053,1
58054,1
58055,0
58056,1
58057,0
58058,1
58059,1
58060,1
58061,1
58062,0
58063,0
58064,0
58065,1
58066,1
58067,0
58068,0
58069,1
58070,0
58071,1
58072,0
58073,1
58074,0
58075,0
58076,0
58077,1
58078,1
58079,0
58080,1
58081,1
58082,0
58083,1
58084,0
58085,1
58086,1
58087,1
58088,1
58089,1
58090,1
58091,1
58092,0
58093,0
58094,0
58095,0
58096,1
58097,0
58098,0
58099,0
58100,0
58101,1
58102,0
58103,0
58104,0
58105,0
58106,0
58107,1
58108,1
58109,1
58110,0
58111,0
58112,0
58113,1
58114,1
58115,0
58115,1
58116,0
58117,0
58118,1
58119,1
58120,1
58121,1
58122,0
58123,0
58124,0
58125,1
58126,1
58127,1
58128,1
58129,1
58130,1
58131,0
58132,1
58133,0
58134,0
58135,1
58136,0
58137,1
58138,0
58139,0
58140,1
58141,0
58142,0
58143,0
58144,0
58145,1
58146,1
58147,0
58148,0
58149,0
58150,0
58151,0
58152,1
58153,0
58154,0
58155,0
58156,0
58157,1
58158,0
58159,1
58160,0
58161,0
58162,0
58163,0
58164,1
58165,0
58166,0
58167,1
58168,1
58169,0
58170,1
58171,1
58172,1
58173,0
58174,1
58175,1
58176,1
58177,1
58178,0
58178,1
58179,0
58180,0
58181,1
58182,1
58183,1
58184,1
58185,1
58186,0
58187,1
58188,0
58189,1
58190,0
58191,0
58192,1
58193,0
58194,0
58195,0
58196,0
58197,1
58198,1
58199,0
58200,0
58201,1
58202,0
58203,1
58204,1
58205,0
58206,0
58207,1
58208,0
58209,1
58210,0
58211,0
58212,0
58213,0
58214,1
58215,0
58216,0
58217,1
58218,0
58219,1
58220,0
58221,1
58222,0
58223,1
58224,0
58225,0
58226,0
58227,0
58228,0
58229,1
58230,0
58231,0
58232,0
58233,0
58234,0
58235,1
58236,0
58237,1
58238,1
58239,1
58240,0
58241,0
58242,0
58243,1
58244,1
58245,1
58246,1
58247,1
58248,0
58249,1
58250,0
58251,1
58252,0
58253,0
58254,0
58255,1
58256,0
58257,1
58258,0
58259,1
58260,0
58261,0
58262,0
58263,0
58264,1
58265,0
58266,0
58267,0
58268,0
58269,0
58270,1
58271,1
58272,1
58273,0
58274,0
58275,0
58276,1
58277,1
58278,0
58279,0
58280,0
58281,0
58282,0
58283,1
58284,0
58285,0
58286,0
58287,0
58288,1
58289,0
58290,0
58290,0
58291,0
58292,0
58293,1
58294,0
58295,1
58296,1
58297,1
58298,1
58299,1
58300,1
58301,0
58302,1
58303,1
58304,0
58305,0
58306,1
58307,0
58308,1
58309,0
58310,1
58311,0
58312,0
58313,1
58314,0
58315,0
58316,1
58317,1
58318,0
58319,0
58320,0
58321,1
58322,0
58323,1
58324,1
58325,1
58326,0
58327,0
58328,0
58329,1
58330,0
58331,1
58332,1
58333,0
58334,0
58335,1
58336,0
58336,1
58337,1
58338,1
58339,0
58340,1
58341,0
58342,0
58343,0
58344,0
58345,1
58346,0
58347,1
58348,0
58349,0
58350,1
58351,0
58352,1
58353,0
58354,0
58355,1
58356,1
58357,0
58358,0
58359,1
58360,0
58361,0
58362,0
58363,1
58364,0
58365,0
58366,0
58367,0
58368,1
58369,0
58370,1
58371,0
58372,1
58373,0
58374,1
58375,0
58376,1
58377,0
58378,0
58379,1
58380,0
58381,0
58382,0
58383,0
58384,0
58385,0
58386,1
58387,0
58388,1
58389,0
58390,0
58391,0
58392,1
58393,0
58394,0
58395,0
58396,1
58397,1
58398,0
58399,1
58400,0
58401,1
58402,0
58403,0
58404,1
58405,0
58406,1
58407,1
58408,0
58409,1
58410,1
58411,0
58412,1
58413,0
58414,0
58415,0
58416,0
58417,0
58418,1
58419,0
58420,0
58421,0
58422,0
58423,0
58424,1
58425,0
58426,0
58427,1
58428,1
58429,0
58430,1
58431,0
58432,1
58433,0
58434,1
58435,0
58436,0
58437,1
58438,1
58439,0
58440,0
58441,1
58442,1
58443,1
58444,0
58445,0
58446,1
58447,1
58448,1
58449,0
58450,0
58451,1
58452,1
58453,1
58454,1
58455,0
58456,0
58457,1
58458,0
58459,1
58460,0
58461,1
58462,1
58463,0
58464,0
58465,0
58466,0
58467,0
58468,0
58469,0
58470,1
58471,1
58472,0
58473,1
58474,0
58475,0
58476,0
58477,0
58478,0
58479,1
58480,0
58481,1
58482,0
58483,1
58484,0
58485,1
58486,1
58487,0
58488,0
58489,1
58490,0
58490,1
58491,0
58492,0
58493,0
58494,1
58495,1
58496,1
58497,1
58498,0
58499,0
58500,0
58501,1
58502,0
58503,1
58504,1
58505,0
58506,1
58507,1
58508,1
58509,0
58509,1
58510,0
58511,0
58512,1
58513,0
58514,0
58515,0
58516,0
58517,0
58517,0
58518,0
58519,1
58520,1
58521,0
58522,0
58523,1
58524,1
58525,1
58526,0
58527,0
58528,0
58529,0
58530,0
58531,1
58532,0
58533,1
58534,1
58535,0
58536,1
58537,0
58537,1
58538,1
58539,1
58540,1
58541,1
58542,1
58543,0
58544,0
58545,0
58546,0
58547,0
58548,0
58549,0
58550,0
58551,0
58552,0
58553,1
58554,0
58555,1
58556,0
58557,0
58558,1
58559,0
58560,0
58561,0
58562,0
58563,1
58564,1
58565,1
58566,0
58567,1
58568,0
58569,1
58570,0
58571,0
58572,1
58573,0
58574,0
58575,0
58576,0
58577,1
58578,1
58579,0
58580,1
58581,1
58582,1
58583,0
58584,0
58585,0
58586,1
58587,0
58588,0
58589,0
58590,1
58591,0
58592,0
58593,0
58594,0
58595,1
58596,0
58597,0
58598,1
58599,0
58600,0
58601,0
58602,0
58603,0
58603,0
58604,0
58605,0
58606,1
58607,1
58608,1
58609,1
58610,1
58611,0
58612,1
58613,0
58614,0
58615,1
58616,0
58617,1
58618,0
58619,0
58620,0
58621,0
58622,0
58623,0
58624,0
58625,1
58626,0
58627,0
58628,0
58629,1
58630,0
58631,0
58632,1
58633,0
58634,1
58635,1
58636,0
58637,0
58638,0
58639,0
58640,0
58641,1
58642,0
58643,1
58644,1
58645,0
58646,0
58647,1
58648,0
58649,0
58650,1
58651,0
58652,1
58653,1
58654,0
58655,1
58656,0
58657,1
58658,1
58659,0
58660,1
58661,1
58662,1
58663,0
58664,0
58665,1
58666,1
58667,0
58668,1
58669,1
58670,1
58671,1
58672,0
58673,1
58674,0
58675,1
58676,0
58676,1
58677,0
58678,1
58679,0
58680,1
58681,1
58682,1
58683,0
58684,0
58685,0
58686,0
58687,1
58688,0
58689,1
58690,1
58691,0
58692,0
58693,1
58694,0
58695,0
58696,1
58697,0
58698,0
58699,0
58700,1
58701,1
58702,0
58703,0
58704,0
58705,1
58706,0
58707,1
58708,0
58709,1
58710,0
58711,0
58712,0
58713,1
58714,0
58715,0
58716,1
58717,1
58718,1
58719,1
58720,1
58721,0
58722,0
58723,1
58724,0
58725,1
58726,0
58727,0
58728,0
58729,0
58730,1
58731,0
58732,0
58733,0
58734,1
58735,1
58736,0
58737,1
58738,1
58739,1
58740,0
58741,0
58742,1
58743,0
58743,0
58744,0
58745,0
58746,1
58747,0
58748,0
58749,0
58750,1
58751,0
58752,1
58753,0
58754,0
58755,1
58756,1
58757,0
58758,0
58759,1
58760,1
58761,0
58762,0
58763,1
58764,0
58765,1
58766,1
58767,0
58768,1
58769,0
58770,1
58771,0
58772,1
58773,0
58774,1
58775,1
58776,0
58777,0
58778,1
58779,0
58780,0
58781,0
58781,0
58782,1
58783,1
58784,0
58785,0
58786,1
58787,0
58788,0
58789,0
58790,0
58791,0
58792,1
58793,0
58794,1
58795,0
58795,1
58796,0
58797,0
58798,1
58799,0
58800,0
58801,1
58802,0
58803,1
58804,0
58805,1
58806,0
58807,1
58808,0
58809,0
58810,0
58811,0
58812,0
58813,0
58814,1
58815,1
58816,1
58817,0
58818,0
58819,0
58820,1
58821,1
58822,1
58823,0
58824,1
58825,1
58826,0
58827,1
58828,0
58829,0
58830,0
58831,0
58832,0
58833,1
58834,0
58835,0
58836,0
58837,0
58838,0
58839,1
58840,0
58841,1
58842,1
58843,1
58844,0
58845,1
58846,1
58847,1
58848,0
58849,0
58850,1
58851,0
58852,0
58853,1
58854,1
58855,1
58856,0
58857,0
58858,0
58859,0
58860,0
58861,0
58862,0
58863,1
58864,0
58865,0
58866,0
58867,0
58868,0
58869,0
58870,1
58871,1
58872,1
58873,0
58874,0
58875,0
58876,1
58877,0
58878,0
58879,0
58880,0
58881,1
58882,1
58883,0
58884,0
58885,1
58886,0
58887,1
58888,0
58889,0
58890,1
58891,1
58892,1
58893,0
58894,0
58895,1
58896,0
58897,1
58898,0
58899,1
58900,1
58901,1
58902,1
58903,0
58904,0
58905,0
58906,1
58907,1
58908,0
58909,0
58910,0
58911,0
58912,0
58913,0
58914,1
58915,1
58916,0
58917,1
58918,1
58919,1
58920,1
58921,0
58922,0
58923,1
58924,1
58925,0
58926,0
58927,0
58928,1
58929,1
58930,1
58931,0
58931,1
58932,0
58932,1
58933,0
58934,0
58935,1
58936,0
58937,1
58938,0
58939,0
58940,0
58941,0
58941,1
58942,0
58943,0
58944,1
58945,1
58946,0
58947,0
58948,0
58949,0
58950,0
58951,0
58952,1
58953,0
58954,0
58955,1
58956,0
58957,0
58958,1
58959,0
58960,1
58961,0
58962,0
58963,0
58964,0
58965,1
58966,0
58967,1
58968,0
58969,1
58970,0
58971,1
58972,1
58973,0
58974,0
58975,0
58976,0
58977,1
58978,0
58979,1
58980,0
58981,0
58982,0
58983,1
58984,0
58985,0
58986,0
58987,0
58988,0
58989,1
58990,0
58991,1
58992,0
58993,0
58994,0
58995,0
58996,1
58997,0
58998,0
58999,1
59000,1
59001,0
59001,0
59002,1
59003,1
59004,0
59005,1
59006,1
59007,1
59008,0
59009,0
59010,1
59011,0
59012,1
59013,0
59014,0
59015,0
59016,0
59017,0
59018,0
59019,0
59020,1
59021,0
59021,0
59022,0
59023,0
59024,0
59025,0
59026,0
59027,0
59028,0
59029,0
59030,0
59031,1
59032,1
59033,0
59033,0
59034,0
59035,0
59036,1
59037,0
59038,0
59039,0
59040,1
59041,0
59042,0
59043,0
59044,1
59045,0
59046,0
59047,0
59048,0
59049,0
59050,1
59051,1
59052,1
59053,1
59054,0
59055,1
59056,1
59057,0
59058,0
59058,1
59059,0
59059,0
59060,1
59061,0
59062,0
59063,1
59064,1
59065,1
59066,0
59067,0
59068,0
59069,0
59070,0
59071,0
59072,1
59073,0
59074,0
59075,0
59076,0
59077,1
59078,1
59079,1
59080,0
59081,0
59082,1
59083,1
59084,0
59085,1
59086,1
59087,0
59088,1
59089,0
59090,1
59091,1
59092,0
59093,0
59094,0
59095,0
59096,0
59097,0
59098,0
59099,1
59100,1
59101,0
59102,0
59103,0
59104,0
59105,1
59106,0
59107,0
59108,0
59109,0
59110,0
59111,0
59112,0
59113,1
59114,0
59115,1
59116,1
59117,0
59118,1
59119,1
59120,0
59121,1
59122,1
59123,1
59124,0
59125,1
59126,0
59127,0
59128,1
59129,0
59130,1
59131,0
59132,0
59133,0
59134,0
59135,0
59136,1
59137,0
59138,0
59139,0
59140,1
59141,1
59142,1
59143,0
59144,0
59145,1
59146,0
59147,1
59148,0
59149,0
59150,0
59151,0
59152,0
59153,1
59154,0
59155,0
59156,1
59157,0
59158,1
59159,0
59160,0
59161,0
59162,0
59163,0
59164,1
59165,1
59166,0
59167,0
59168,0
59169,0
59170,1
59171,1
59172,0
59173,0
59174,0
59175,1
59176,0
59177,1
59178,1
59179,1
59180,0
59181,0
59182,0
59183,0
59184,1
59185,1
59186,0
59187,1
59188,0
59189,0
59190,1
59191,0
59192,1
59193,0
59194,0
59195,1
59196,0
59197,0
59198,1
59199,1
59200,1
59201,0
59202,0
59203,0
59204,0
59205,0
59206,0
59207,0
59208,0
59209,1
59210,0
59211,1
59212,0
59213,1
59214,0
59215,1
59216,0
59217,0
59218,0
59219,0
59220,0
59221,1
59222,0
59223,0
59223,1
59224,1
59225,1
59226,0
59227,1
59228,0
59229,0
59230,1
59231,1
59232,0
59233,0
59234,0
59235,0
59236,0
59237,1
59238,1
59239,0
59240,1
59241,0
59242,1
59243,0
59244,1
59245,0
59246,1
59247,0
59248,1
59249,0
59250,0
59251,1
59252,1
59253,0
59254,0
59255,1
59256,0
59256,1
59257,0
59258,1
59259,0
59260,1
59261,0
59262,0
59262,0
59263,0
59264,1
59265,0
59266,0
59267,1
59268,0
59269,0
59270,0
59271,1
59272,1
59273,0
59274,1
59275,0
59276,1
59277,0
59278,1
59279,0
59280,0
59281,0
59282,0
59283,0
59284,1
59285,1
59286,1
59287,1
59288,0
59289,0
59290,0
59291,0
59292,0
59293,1
59294,0
59295,1
59296,0
59297,0
59298,1
59299,0
59300,1
59301,0
59302,1
59303,1
59304,1
59305,0
59306,1
59307,0
59308,0
59309,0
59310,0
59311,1
59312,0
59313,0
59314,0
59315,0
59316,1
59317,1
59318,1
59319,1
59320,0
59321,0
59322,0
59323,1
59324,1
59325,0
59326,0
59326,0
59327,0
59328,0
59329,1
59330,0
59331,0
59332,1
59333,1
59334,1
59335,1
59336,0
59337,0
59338,0
59339,0
59340,1
59341,1
59342,1
59343,0
59344,1
59345,1
59346,1
59347,1
59348,0
59349,0
59350,1
59351,1
59352,0
59353,0
59354,1
59355,0
59356,0
59357,0
59358,0
59359,1
59360,1
59361,0
59362,1
59363,0
59364,0
59365,1
59366,1
59367,1
59368,0
59369,1
59370,0
59371,0
59372,0
59373,1
59374,1
59375,0
59376,0
59377,0
59378,1
59379,0
59380,0
59381,0
59382,0
59383,0
59384,0
59385,0
59386,1
59387,0
59388,1
59389,1
59390,1
59391,1
59392,1
59393,1
59394,0
59395,0
59396,0
59397,0
59398,1
59399,0
59400,0
59401,0
59402,1
59403,0
59404,1
59405,0
59406,0
59407,1
59408,0
59409,1
59410,0
59411,0
59412,1
59413,0
59414,1
59415,0
59416,0
59417,0
59418,0
59419,0
59420,0
59421,0
59422,0
59423,1
59424,1
59425,1
59426,0
59427,1
59428,0
59429,1
59430,0
59431,1
59432,0
59433,1
59434,0
59435,0
59436,1
59437,0
59438,1
59439,0
59440,0
59441,0
59442,0
59443,1
59444,0
59445,0
59446,0
59447,0
59448,0
59449,0
59449,0
59450,0
59451,0
59452,1
59453,1
59454,1
59455,0
59456,1
59457,0
59458,0
59459,1
59460,1
59461,0
59462,0
59463,0
59464,0
59465,1
59466,0
59467,1
59468,1
59469,0
59470,0
59471,0
59472,0
59473,0
59474,0
59475,0
59476,1
59477,0
59478,0
59479,1
59480,0
59481,0
59482,0
59483,1
59484,0
59485,0
59486,0
59487,1
59488,0
59489,1
59490,0
59491,1
59492,0
59493,0
59494,1
59495,0
59496,1
59497,1
59498,1
59499,1
59500,0
59501,1
59502,1
59503,0
59504,1
59505,0
59506,1
59507,1
59508,1
59509,1
59510,0
59511,0
59512,0
59513,1
59514,0
59515,0
59516,1
59517,1
59518,1
59519,0
59520,0
59521,1
59522,0
59523,1
59524,1
59525,0
59526,0
59527,0
59528,1
59529,0
59530,0
59531,1
59532,1
59533,0
59533,0
59534,0
59535,1
59536,0
59537,1
59538,0
59539,0
59540,0
59541,0
59542,1
59543,0
59544,0
59545,0
59546,0
59547,0
59548,1
59549,0
59550,0
59551,0
59552,0
59553,1
59554,1
59555,1
59556,0
59557,0
59558,0
59559,0
59560,1
59561,1
59562,1
59563,0
59564,0
59565,0
59566,0
59567,1
59568,0
59569,0
59570,1
59571,0
59572,1
59573,0
59573,1
59574,0
59575,0
59576,0
59577,1
59578,0
59579,0
59580,0
59581,0
59582,1
59583,1
59584,1
59585,0
59586,0
59587,0
59587,1
59588,1
59589,1
59590,0
59591,1
59592,0
59593,1
59594,0
59595,1
59596,1
59597,0
59598,1
59599,0
59600,1
59601,0
59602,1
59603,0
59604,1
59605,0
59606,0
59607,1
59608,1
59609,0
59610,1
59611,0
59612,0
59613,0
59614,0
59615,1
59616,0
59617,1
59618,0
59619,0
59620,0
59621,1
59622,1
59623,0
59624,1
59625,0
59626,1
59627,0
59628,1
59629,1
59630,1
59631,0
59632,0
59633,1
59634,1
59635,1
59636,1
59637,0
59638,1
59639,0
59640,1
59641,1
59642,0
59643,1
59644,0
59645,1
59646,1
59647,1
59648,0
59649,1
59650,1
59651,1
59652,0
59653,0
59654,0
59655,1
59656,0
59657,0
59658,0
59659,1
59660,0
59661,1
59662,1
59663,1
59664,0
59665,1
59666,1
59667,1
59668,0
59669,0
59670,1
59671,0
59672,1
59673,0
59674,0
59675,1
59676,0
59677,0
59678,0
59679,0
59680,1
59681,0
59681,1
59682,1
59683,1
59684,0
59685,0
59686,0
59687,1
59688,0
59689,0
59690,0
59691,0
59692,1
59693,0
59694,1
59695,0
59696,0
59697,1
59698,0
59699,1
59700,1
59701,0
59702,1
59703,1
59704,1
59705,1
59706,0
59707,0
59708,0
59709,0
59710,1
59711,0
59712,1
59713,0
59714,0
59715,1
59716,0
59717,1
59718,0
59719,0
59720,0
59721,0
59722,0
59723,0
59724,1
59725,0
59726,0
59727,1
59728,0
59729,1
59730,0
59731,1
59732,1
59733,0
59734,0
59735,0
59736,0
59737,1
59738,1
59739,1
59740,1
59741,0
59742,0
59743,1
59744,0
59745,1
59746,0
59747,0
59748,0
59749,1
59750,0
59751,0
59752,1
59753,1
59754,1
59755,1
59756,0
59757,1
59758,0
59759,0
59760,1
